@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC

@ATTRIBUTE classe {Cat, Dog}

@DATA
9.646E0,6.005E-2,1.658E-3,1.296E2,1.542E-3,5.713E-2,1.226E-1,1.898E1,1.818E1,4.368E0,2.052E-3,1.273E1,4.061E0,3.902E0,1.714E0,1.644E0,1.497E0,2.268E0,2.39E0,1.987E0,3.008E0,2.228E0,2.443E0,2.03E0,4.138E-2,3.65E-1,1.144E-1,1.097E-1,9.151E-2,7.719E-2,8.7E-2,1.072E-1,8.372E-2,0E0,9.204E-2,8.367E0,1.152E3,9.547E4,1.947E7,1.832E1,9.046E-2,4.073E-4,1.621E3,8.624E-4,3.364E-2,7.363E-1,5.841E1,5.147E1,2.494E1,1.656E-2,-1.5E2,4.987E0,1.005E0,8.564E-1,1.399E0,-5.454E-2,1.265E-1,5.014E-1,-8.613E-1,-2.78E0,-1.538E0,-8.056E-2,7.181E-3,-9.263E-1,3.868E-2,4.848E-3,1.265E-1,-5.23E-3,4.368E-2,-2.738E-2,6.224E-2,-3.122E-2,0E0,7.322E-2,5.952E1,4.608E3,3.938E5,7.345E7,Cat
1.105E1,6.778E-2,8.354E-4,1.44E2,1.458E-3,5.642E-2,1.251E-1,2.075E1,7.212E1,8.95E0,4.104E-3,1.388E1,5.339E0,3.534E0,1.582E0,1.645E0,1.427E0,2.498E0,2.265E0,1.945E0,3.14E0,1.898E0,2.371E0,1.702E0,4.787E-2,3.534E-1,1.141E-1,1.211E-1,8.732E-2,8.499E-2,9.332E-2,1.16E-1,8.337E-2,0E0,1.098E-1,7.47E0,1.083E3,1.032E5,2.058E7,1.848E1,9.112E-2,2.728E-4,1.621E3,8.53E-4,3.38E-2,7.434E-1,5.777E1,5.5E1,2.85E1,1.731E-2,-1.505E2,4.785E0,1.39E0,9.448E-1,1.548E0,9.096E-3,3.836E-1,4.52E-1,-1.288E0,-2.923E0,-1.199E0,2.693E-1,-1.201E-1,-9.261E-1,4.248E-2,-5.818E-3,1.391E-1,1.217E-2,6.873E-2,-3.582E-2,6.484E-2,-3.554E-2,0E0,7.691E-2,5.918E1,4.553E3,3.939E5,7.294E7,Cat
7.545E0,6.693E-2,1.285E-3,1.374E2,1.193E-3,4.521E-2,3.156E-2,1.715E1,6.574E0,2.832E1,2.155E-4,1.003E1,3.661E0,2.656E0,2.324E0,2.023E0,2.296E0,2.319E0,1.73E0,1.995E0,2.11E0,1.793E0,1.855E0,1.65E0,4.213E-2,5.731E-2,1.773E-1,2.132E-1,1.488E-1,1.377E-1,1.483E-1,1.093E-1,1.192E-1,0E0,1.226E-1,5.255E0,3.018E2,4.03E4,7.287E6,3.034E1,1.911E-1,1.408E-3,1.681E3,2.751E-3,1.129E-1,5.751E-1,6.951E1,2.195E2,2.994E2,9.592E-3,-1.028E2,-9.971E-2,-7.783E0,-3.166E0,-5.798E0,-3.468E-1,-1.884E0,2.915E-1,-9.305E-1,-2.336E0,-2.006E0,-4.879E-1,-1.106E0,-9.016E-1,7.698E-1,-4.803E-1,1.754E-1,1.793E-1,8.779E-2,2.781E-3,1.952E-1,1.443E-3,0E0,3.252E-1,4.611E1,1.506E3,1.207E5,2.005E7,Cat
1.102E1,7.549E-2,9.319E-4,1.418E2,9.896E-4,3.85E-2,5.69E-2,2.303E1,7.251E0,1.728E1,3.314E-4,1.336E1,6.639E0,3.725E0,2.38E0,2.129E0,2.164E0,2.749E0,1.951E0,2.095E0,2.372E0,1.785E0,1.957E0,1.966E0,6.311E-2,7.483E-2,2.107E-1,2.217E-1,1.598E-1,1.422E-1,1.31E-1,1.073E-1,1.207E-1,0E0,1.085E-1,7.173E0,3.836E2,5.543E4,9.94E6,3.437E1,2.097E-1,6.898E-4,1.702E3,1.849E-3,7.592E-2,5.418E-1,7.757E1,2.006E2,1.774E2,1.024E-2,-1.146E2,-2.766E0,-8.502E0,-2.883E0,-5.546E0,-3E-1,-1.112E0,4.847E-1,-9.026E-1,-2.022E0,-2.023E0,-3.974E-1,-6.52E-1,-8.765E-1,7.761E-1,-4.912E-1,1.943E-1,1.449E-1,6.192E-2,6.906E-3,1.919E-1,2.651E-2,0E0,2.198E-1,4.87E1,1.484E3,1.137E5,1.908E7,Cat
1.016E1,6.597E-2,1.079E-3,1.434E2,1.09E-3,4.26E-2,7.573E-2,2.19E1,3.996E-13,5.338E0,7.05E-4,1.539E1,5.798E0,3.427E0,2.494E0,2.271E0,2.318E0,2.583E0,1.953E0,2.092E0,2.253E0,2.037E0,2.154E0,1.936E0,6.052E-2,6.341E-2,1.917E-1,2.1E-1,1.551E-1,1.283E-1,1.148E-1,1.108E-1,1.178E-1,0E0,1.316E-1,6.601E0,3.327E2,5.07E4,9.136E6,3.715E1,2.261E-1,4.51E-4,1.713E3,1.39E-3,5.651E-2,5.519E-1,8.262E1,2.206E2,4.701E1,1.074E-2,-1.236E2,-4.537E0,-9.347E0,-2.392E0,-5.069E0,-1.853E-1,-3.58E-1,6.779E-1,-1.416E-1,-1.689E0,-2.051E0,-7.774E-1,-5.83E-2,-8.627E-1,8.024E-1,-5.14E-1,2.357E-1,8.953E-2,1.709E-2,7.226E-2,1.645E-1,6.823E-3,0E0,1.691E-1,5.03E1,1.413E3,1.027E5,1.723E7,Cat
6.081E0,3.853E-2,7.791E-4,1.524E2,9.453E-4,3.591E-2,2.573E-2,1.148E1,1.609E1,4.164E0,1.597E-3,3.191E1,5.44E0,5.964E0,3.35E0,4.089E0,2.861E0,2.746E0,2.824E0,1.913E0,2.491E0,2.452E0,1.943E0,2.595E0,2.038E-2,1.896E-1,2.294E-1,1.565E-1,1.318E-1,1.387E-1,1.367E-1,1.042E-1,1.068E-1,0E0,8.514E-2,7.48E0,8.808E2,8.993E4,1.625E7,2.017E1,1.124E-1,2.705E-4,1.505E3,5.29E-4,2.081E-2,7.273E-1,4.615E1,8.885E1,1.473E1,1.541E-2,-1.845E2,8.431E0,-1.08E1,-1.505E0,-1.248E0,-5.964E-1,1.1E0,2.21E0,-5.36E-2,-8.019E-1,-1.367E0,-8.276E-1,8.563E-2,-9.523E-1,7.797E-1,2.029E-3,-4.091E-2,-1.025E-1,7.979E-2,7.644E-2,7.584E-2,3.27E-2,0E0,4.355E-2,3.668E1,1.709E3,1.905E5,3.282E7,Dog
1.638E1,1.285E-1,1.923E-3,1.474E2,1.622E-3,6.182E-2,3.307E-2,3.891E1,1.97E1,2.885E0,9.511E-4,2.712E1,6.481E0,8.904E0,3.391E0,3.787E0,2.962E0,2.58E0,3.101E0,1.914E0,2.545E0,2.769E0,2.323E0,2.228E0,1.386E-1,2.986E-1,3.384E-1,2.129E-1,2.006E-1,1.494E-1,1.483E-1,1.233E-1,1.126E-1,0E0,1.291E-1,1.871E1,1.255E3,8.691E4,1.428E7,2.465E1,1.441E-1,8.815E-4,1.506E3,1.077E-3,4.258E-2,7.189E-1,5.803E1,6.634E1,4.586E1,1.283E-2,-1.622E2,7.674E0,-5.428E0,-4.898E0,-2.579E0,-2.405E0,2.148E-1,6.125E-1,-1.272E0,-8.835E-1,-1.248E0,-2.375E-1,3.755E-1,-9.061E-1,6.4E-1,-6.774E-2,1.164E-1,-3.476E-2,1.09E-1,5.152E-2,1.001E-1,5.276E-2,0E0,8.378E-2,4.543E1,2.334E3,1.968E5,3.635E7,Dog
3.057E0,2.419E-2,5.949E-3,1.453E2,3.444E-3,1.353E-1,0E0,6.851E0,0E0,0E0,0E0,3.173E1,4.513E0,4.821E0,2.628E0,3.658E0,2.878E0,1.962E0,1.771E0,2.132E0,2.038E0,1.651E0,2.349E0,2.003E0,8.625E-3,1.736E-1,1.26E-1,1.223E-1,1.346E-1,1.048E-1,1.024E-1,1.122E-1,8.4E-2,0E0,1.885E-1,7.74E0,9.42E2,9.561E4,1.74E7,1.623E1,8.258E-2,3.146E-3,1.544E3,3.094E-3,1.227E-1,0E0,3.477E1,0E0,0E0,0E0,-1.425E2,1.417E1,-8.93E0,-6.122E0,-3.421E0,-1.744E0,-2.166E0,-5.15E-1,2.644E0,1.674E0,1.003E0,4.504E-2,-2.8E0,-9.725E-1,7.934E-1,2.417E-1,8.055E-2,-7.428E-2,-9.642E-4,6.31E-3,3.422E-2,3.167E-2,0E0,1.919E-1,3.012E1,1.444E3,1.756E5,3.042E7,Dog
6.332E0,7.626E-2,3.02E-3,1.225E2,1.784E-3,6.87E-2,0E0,1.897E1,0E0,0E0,0E0,2.67E1,4.374E0,3.828E0,3.648E0,1.984E0,3.663E0,2.611E0,2.847E0,2.48E0,2.476E0,2.128E0,2.368E0,2.594E0,4.183E-2,2.872E-1,2.137E-1,1.582E-1,1.844E-1,1.361E-1,1.103E-1,9.558E-2,1.232E-1,0E0,1.613E-1,1.339E1,1.167E3,7.147E4,1.395E7,2.292E1,1.318E-1,9.159E-4,1.527E3,7.638E-4,3.028E-2,0E0,5.364E1,0E0,0E0,0E0,-1.697E2,5.178E0,-4.96E0,-4.149E0,6.578E-1,-3.977E0,-2.083E0,-1.87E0,-8.33E-1,-9.482E-1,2.776E-2,8.386E-1,7.781E-1,-9.292E-1,5.243E-1,-5.462E-2,2.046E-1,4.387E-2,-8.781E-3,-7.171E-2,4.058E-2,4.593E-2,0E0,6.643E-2,5.185E1,3.003E3,2.555E5,4.511E7,Dog
1.112E1,8.522E-2,5.824E-3,1.4E2,2.179E-3,8.316E-2,0E0,2.798E1,0E0,0E0,0E0,2.85E1,5.825E0,3.706E0,2.684E0,3.289E0,2.878E0,2.717E0,2.359E0,2.258E0,1.581E0,1.815E0,1.906E0,1.637E0,5.646E-2,2.273E-1,1.729E-1,1.507E-1,1.276E-1,1.254E-1,1.956E-1,1.243E-1,1.265E-1,0E0,1.81E-1,1.721E1,1.056E3,6.935E4,1.37E7,1.169E1,7.513E-2,2.192E-3,1.514E3,1.581E-3,6.106E-2,0E0,3.466E1,0E0,0E0,0E0,-1.459E2,4.281E0,-2.638E0,-6.901E-2,-2.048E0,-2.03E0,-2.541E0,-6.142E-1,-6.447E-1,-7.043E-1,4.023E-1,8.547E-1,-8.068E-3,-9.558E-1,3.048E-1,3.826E-2,-1.057E-2,-1.16E-1,1.662E-2,-1.954E-2,8.676E-2,-8.983E-2,0E0,1.376E-1,4.39E1,3.299E3,3.316E5,6.074E7,Dog
4.901E0,3.118E-2,7.527E-3,3.225E2,2.417E-3,9.37E-2,0E0,1.886E1,0E0,0E0,0E0,1.797E1,4.953E0,4.302E0,2.259E0,1.674E0,1.655E0,1.68E0,1.51E0,1.342E0,1.464E0,1.493E0,1.278E0,1.305E0,2.29E-2,2.607E-1,1.893E-1,1.501E-1,1.542E-1,1.023E-1,1.142E-1,9.943E-2,1.134E-1,0E0,2.198E-1,1.202E1,9.934E2,7.37E4,1.469E7,8.092E0,4.262E-2,2.437E-3,1.428E3,2.089E-3,8.322E-2,0E0,2.729E1,0E0,0E0,0E0,-1.358E2,1.366E1,5.086E0,-4.01E-1,1.547E0,1.994E-1,1.433E0,2.071E-1,-9.503E-1,-1.191E0,-7.355E-1,1.111E-1,-5.612E-1,-9.823E-1,4.393E-1,7.335E-2,2.928E-1,1.627E-1,6.283E-2,-6.692E-2,3.535E-2,-5.764E-2,0E0,1.713E-1,3.034E1,2.269E3,2.515E5,4.342E7,Dog
6.77E0,4.717E-2,5.883E-3,2.212E2,3.285E-3,1.264E-1,0E0,1.425E1,0E0,0E0,0E0,2.147E1,8.153E0,8.04E0,4.325E0,3.534E0,2.031E0,3.075E0,2.492E0,2.875E0,2.578E0,1.931E0,1.988E0,1.649E0,3.448E-2,1.332E-1,2.144E-1,1.802E-1,1.699E-1,1.457E-1,1.079E-1,1.413E-1,1.408E-1,0E0,2.641E-1,9.377E0,6.198E2,3.93E4,7.271E6,2.972E1,1.484E-1,3.426E-3,1.502E3,2.422E-3,9.501E-2,0E0,6.388E1,0E0,0E0,0E0,-1.425E2,-1.176E0,-1.276E1,-1.647E0,2.3E0,2.669E0,6.709E-1,-2.595E0,-2.01E0,-6.705E-1,-1.211E0,-1.555E0,-7.342E-3,-9.14E-1,7.704E-1,8.352E-2,2.459E-1,-1.96E-1,1.91E-1,9.514E-2,7.534E-2,8.564E-2,0E0,2.034E-1,4.941E1,2.13E3,1.996E5,3.188E7,Dog
2.163E1,1.694E-1,1.743E-3,1.324E2,1.275E-3,5.019E-2,1.751E-2,4.646E1,0E0,9.58E-1,1.037E-3,2.085E1,3.588E0,7.491E0,2.075E0,2.22E0,2.511E0,2.008E0,1.473E0,1.519E0,1.734E0,1.702E0,1.389E0,1.268E0,1.778E-1,4.054E-1,2.966E-1,2.297E-1,2.211E-1,1.685E-1,1.698E-1,1.37E-1,1.273E-1,0E0,1.198E-1,1.757E1,1.343E3,1.178E5,1.534E7,2.264E1,1.48E-1,4.188E-4,1.503E3,6.225E-4,2.5E-2,8.548E-1,6.751E1,6.356E1,1.676E1,1.677E-2,-1.611E2,4.112E0,-1.776E0,-2.126E0,2.519E0,4.811E-1,2.383E0,-7.09E-1,-1.261E-2,-1.528E0,-1.334E0,4.391E-1,-6.662E-2,-8.763E-1,2.631E-1,-3.142E-1,1.094E-1,-7.539E-4,1.346E-1,-3.367E-2,1.643E-3,-1.751E-2,0E0,6.431E-2,5.556E1,3.641E3,2.587E5,5.071E7,Dog
6.468E0,4.429E-2,3.711E-3,2.035E2,2.448E-3,1.038E-1,0E0,1.423E1,0E0,0E0,0E0,4.727E1,7.546E0,6.693E0,2.592E0,2.263E0,1.922E0,2.265E0,1.365E0,1.915E0,1.741E0,1.722E0,2.199E0,1.206E0,3.181E-2,1.506E-1,2.394E-1,1.985E-1,1.328E-1,1.122E-1,8.505E-2,9.483E-2,8.796E-2,0E0,2.868E-1,5.337E0,8.633E2,8.959E4,1.7E7,3.493E1,1.905E-1,1.856E-3,1.525E3,1.473E-3,6.289E-2,0E0,7.408E1,0E0,0E0,0E0,-1.637E2,-7.144E0,-1.387E1,-2.107E0,-1.614E0,9.93E-1,-1.604E0,-5.146E-1,-1.735E-1,6.791E-1,-4.426E-1,-1.08E0,-1.019E0,-8.875E-1,8.018E-1,-2.653E-1,1.088E-1,1.973E-1,9.293E-2,5.521E-2,1.163E-1,6.976E-2,0E0,1.759E-1,5.142E1,1.698E3,1.554E5,2.647E7,Dog
7.042E0,3.368E-2,3.932E-3,1.364E2,2.258E-3,8.448E-2,7.877E-2,1.293E1,0E0,0E0,0E0,2.389E1,5.669E0,4.679E0,3.725E0,4.174E0,2.726E0,2.041E0,2.128E0,2.127E0,2.27E0,2.168E0,2E0,2.471E0,1.621E-2,2.02E-1,2.253E-1,1.418E-1,1.328E-1,1.273E-1,9.5E-2,9.115E-2,9.648E-2,0E0,1.651E-1,6.899E0,6.655E2,8.034E4,1.485E7,1.338E1,6.934E-2,1.589E-3,1.52E3,1.887E-3,7.391E-2,6.901E-1,3.181E1,0E0,0E0,0E0,-1.454E2,1.351E1,-6.457E0,-1.617E0,-3.609E0,-7.457E-1,-2.735E-1,-9.256E-1,5.068E-1,-2.081E-1,7.611E-1,5.802E-1,-1.166E0,-9.751E-1,7.435E-1,9.049E-2,3.009E-2,-5.011E-2,4.263E-2,5.925E-2,1.329E-2,-4.829E-2,0E0,1.384E-1,2.764E1,1.356E3,1.617E5,2.814E7,Dog
9.546E0,8.078E-2,6.874E-4,1.419E2,5.583E-4,1.895E-2,5.329E-2,1.42E1,9.111E-13,1.3E1,6.591E-5,3.637E0,1.712E0,1.447E0,1.527E0,1.528E0,1.443E0,1.41E0,1.362E0,1.283E0,1.252E0,1.152E0,1.077E0,1.027E0,6.567E-2,1.45E-1,9.78E-2,7.368E-2,6.973E-2,5.758E-2,5.509E-2,5.314E-2,5.19E-2,0E0,7.431E-2,8.097E0,5.775E2,4.066E4,7.436E6,3.264E1,2.388E-1,1.267E-3,1.499E3,2.584E-3,1.217E-1,5.546E-1,8.565E1,2.206E2,4.141E2,9.139E-3,-8.993E1,1.289E-1,-1.042E0,1.206E0,1.204E0,1.996E0,-8.528E-1,-1.351E0,-1.113E0,-5.772E-1,-4.159E-1,-6.14E-2,1.817E-1,-8.495E-1,3.201E-1,-9.061E-2,8.976E-3,-6.284E-2,8.036E-2,-2.074E-2,3.745E-2,-5.361E-2,0E0,5.159E-1,6.676E1,3.881E3,2.77E5,5.259E7,Dog
5.37E1,3.23E-1,7.026E-4,2.876E2,5.693E-4,3.973E-2,3.228E-2,9.349E1,3.236E0,2.844E0,3.23E-4,2.27E1,1.029E1,3.89E0,2.684E0,2.047E0,1.912E0,1.569E0,1.448E0,1.302E0,1.183E0,1.232E0,1.172E0,1.117E0,4.421E-1,2.681E-1,2.284E-1,1.896E-1,1.642E-1,1.426E-1,1.384E-1,1.235E-1,1.093E-1,0E0,2.371E-1,3.484E1,1.123E3,2.11E5,1.889E7,9.157E1,5.998E-1,3.528E-4,1.397E3,6.225E-4,4.062E-2,6.425E-1,1.719E2,8.892E1,3.987E1,1.273E-2,-1.41E2,-4.384E0,2.935E0,1.431E0,3.794E0,1.944E-1,5.316E-1,2.166E-1,4.002E-1,-4.083E-1,-3.049E-1,-6.368E-1,-3.678E-1,-2.592E-1,-2.869E-2,-1.284E-1,2.634E-2,-3.529E-2,1.016E-1,-3.975E-2,3.913E-2,-4.018E-2,0E0,2.224E-1,1.101E2,5.137E3,7.389E4,5.886E7,Dog
2.691E-1,1.896E-3,2.848E-3,1.846E2,3.329E-3,1.221E-1,3.692E-2,3.331E0,0E0,0E0,0E0,1.114E1,3.144E0,3.535E0,1.605E0,1.797E0,1.869E0,1.663E0,1.283E0,1.33E0,1.218E0,1.069E0,1.164E0,1.04E0,1.734E-3,2.232E-1,1.039E-1,5.703E-2,4.233E-2,3.34E-2,2.956E-2,2.38E-2,2.162E-2,0E0,9.709E-2,3.203E0,2.858E2,3.677E4,6.441E6,3.098E0,1.502E-2,9.352E-4,1.607E3,3.381E-3,1.263E-1,5.699E-1,7.427E0,0E0,0E0,0E0,-1.859E2,1.516E1,6.461E0,5.583E0,4.458E0,4.987E0,3.63E0,2.133E0,6.503E-1,-2.166E-2,5.55E-1,6.422E-1,3.414E-1,-9.97E-1,3.604E-1,2.224E-1,1.714E-1,1.367E-1,1.171E-1,9.853E-2,8.888E-2,7.896E-2,0E0,1.029E-1,7.722E0,4.307E2,5.986E4,1.039E7,Dog
5.116E0,2.679E-2,4.027E-3,1.295E2,1.851E-3,7.056E-2,4.051E-2,9.561E0,7.206E-15,2.233E0,8.881E-3,2.706E1,4.223E0,2.364E0,4.787E0,2.012E0,1.897E0,2.458E0,2.783E0,2.583E0,1.664E0,1.82E0,1.613E0,1.485E0,7.809E-3,2.311E-1,1.137E-1,1.003E-1,1.017E-1,8.126E-2,7.034E-2,5.31E-2,5.441E-2,0E0,8.313E-2,3.544E0,4.72E2,7.351E4,1.423E7,5.983E0,3.469E-2,9.723E-4,1.528E3,7.127E-4,2.716E-2,8.908E-1,1.592E1,6.25E1,9.659E0,4.592E-2,-2.005E2,1.984E1,4.134E-1,-4.774E0,-7.436E-1,6.416E-1,-1.175E0,-2.046E0,-1.624E0,-1.133E0,-9.796E-1,-2.903E-1,-2.521E-1,-9.909E-1,6.172E-1,2.671E-1,1.037E-1,-2.574E-3,-3.448E-2,-7.106E-2,-4.994E-2,-3.824E-2,0E0,3.648E-2,1.733E1,1.072E3,1.551E5,2.859E7,Dog
8.495E0,6.325E-2,1.311E-3,1.779E2,1.189E-3,5.122E-2,3.9E-2,1.632E1,0E0,0E0,0E0,2.969E1,4.125E0,8.016E0,3.157E0,2.888E0,1.757E0,1.978E0,2.175E0,2.09E0,1.839E0,2.094E0,1.848E0,1.467E0,2.513E-2,3.452E-1,2.019E-1,1.441E-1,1.163E-1,1.03E-1,9.024E-2,7.963E-2,6.916E-2,0E0,1.109E-1,8.914E0,1.118E3,1.303E5,2.387E7,8.366E0,4.836E-2,4.303E-4,1.621E3,5.826E-4,2.429E-2,8.579E-1,2.427E1,0E0,0E0,0E0,-1.821E2,8.968E0,2.327E-1,1.004E0,9.039E-1,2.326E-1,-5.107E-1,8.028E-1,7.751E-1,3.014E-1,9.509E-2,-7.067E-1,1.348E-1,-9.797E-1,3.095E-1,2.392E-2,7.875E-2,3.726E-2,5.529E-2,1.52E-2,6.52E-2,2.95E-2,0E0,5.157E-2,3.259E1,2.667E3,3.253E5,5.922E7,Dog
1.696E1,9.197E-2,1.358E-2,2.016E2,3.982E-3,1.559E-1,0E0,3.257E1,0E0,0E0,0E0,5.304E1,5.525E0,9.259E0,2.406E0,2.804E0,1.943E0,1.979E0,1.924E0,1.786E0,1.505E0,1.375E0,1.329E0,1.201E0,5.62E-2,3.192E-1,2.644E-1,1.678E-1,2.087E-1,1.439E-1,1.439E-1,1.066E-1,7.611E-2,0E0,4.817E-1,1.28E1,8.123E2,9.807E4,1.727E7,1.555E1,8.487E-2,4.941E-3,1.506E3,1.443E-3,5.864E-2,0E0,3.515E1,0E0,0E0,0E0,-1.997E2,-3.863E-2,-6.586E0,4.244E0,8.193E-1,7.907E-1,-1.8E0,4.771E-1,-3.108E-1,-6.285E-1,7.154E-1,-8.894E-1,-1.375E0,-9.496E-1,5.173E-1,-1.707E-1,-2.645E-2,7.159E-2,1.812E-2,-3.785E-2,-5.144E-2,-2.224E-2,0E0,1.716E-1,3.508E1,1.89E3,2.111E5,3.754E7,Dog
2.769E0,2.35E-2,3.845E-3,1.183E2,2.631E-3,9.131E-2,1.303E-2,7.588E0,0E0,0E0,0E0,2.261E1,3.96E0,3.466E0,2.909E0,2.478E0,2.22E0,1.935E0,1.944E0,2.039E0,2.371E0,1.892E0,1.435E0,1.639E0,8.874E-3,1.08E-1,1.37E-1,1.556E-1,1.592E-1,1.277E-1,9.712E-2,8.173E-2,8.52E-2,0E0,1.766E-1,3.882E0,4.01E2,4.667E4,8.624E6,1.78E1,9.306E-2,3.463E-3,1.542E3,4.052E-3,1.562E-1,5.245E-1,3.782E1,0E0,0E0,0E0,-1.18E2,1.181E1,-1.353E1,-3.967E0,-6.836E0,-3.787E0,-3.139E0,-5.111E-1,-1.328E0,4.533E-1,9.031E-1,5.484E-1,-3.662E0,-9.678E-1,8.202E-1,2.013E-1,-1.128E-1,-1.825E-1,1.724E-1,1.297E-1,8.571E-3,1.175E-1,0E0,3.119E-1,3.232E1,1.44E3,1.921E5,3.44E7,Dog
